invoice_no,order_sales,order_items,unique_products,customer_id,country,invoice_date
562781,335.28,280,23,14334.0,United Kingdom,2011-08-09 13:10:00
562782,115.5,70,7,13280.0,United Kingdom,2011-08-09 13:14:00
562783,251.96,274,18,13018.0,United Kingdom,2011-08-09 13:22:00
562784,224.12,71,37,16791.0,United Kingdom,2011-08-09 13:22:00
562787,208.34,1,1,15581.0,United Kingdom,2011-08-09 13:44:00
562788,368.5,206,10,17669.0,United Kingdom,2011-08-09 13:48:00
562789,12341.21,7807,96,14646.0,Netherlands,2011-08-09 13:50:00
562790,157.5,375,10,14646.0,Netherlands,2011-08-09 13:51:00
562791,367.46000000000004,355,19,17730.0,United Kingdom,2011-08-09 14:18:00
562792,105.99000000000001,130,26,17634.0,United Kingdom,2011-08-09 14:18:00
562804,674.7,314,32,13355.0,United Kingdom,2011-08-09 14:48:00
562806,105.1,36,6,13636.0,United Kingdom,2011-08-09 14:56:00
562807,1124.19,1003,62,16053.0,United Kingdom,2011-08-09 14:57:00
562809,109.63,29,14,16775.0,United Kingdom,2011-08-09 15:12:00
562810,60.0,16,1,16656.0,United Kingdom,2011-08-09 15:22:00
562812,52.02,18,1,13217.0,United Kingdom,2011-08-09 15:32:00
562838,382.85,317,19,13162.0,United Kingdom,2011-08-09 15:59:00
562839,123.21000000000001,69,18,14056.0,United Kingdom,2011-08-09 16:17:00
562840,150.74,59,23,14527.0,United Kingdom,2011-08-09 16:27:00
562841,392.06,228,19,17675.0,United Kingdom,2011-08-09 16:42:00
562842,245.8,58,5,17675.0,United Kingdom,2011-08-09 16:44:00
562844,757.0699999999999,68,15,12444.0,Norway,2011-08-10 08:41:00
562847,315.72,172,21,16245.0,United Kingdom,2011-08-10 09:34:00
562849,307.22,278,20,16700.0,United Kingdom,2011-08-10 09:52:00
562850,2388.2,1324,17,14680.0,United Kingdom,2011-08-10 10:08:00
562851,90.4,92,7,13117.0,United Kingdom,2011-08-10 10:09:00
562852,392.17,217,23,13050.0,United Kingdom,2011-08-10 10:12:00
562853,213.15,338,16,13919.0,Denmark,2011-08-10 10:15:00
562854,304.96,136,7,16133.0,United Kingdom,2011-08-10 10:15:00
562878,120.84,78,45,16241.0,United Kingdom,2011-08-10 10:45:00
562879,45.0,36,1,15640.0,United Kingdom,2011-08-10 10:45:00
562880,4105.94,2630,29,15838.0,United Kingdom,2011-08-10 10:53:00
562881,409.61,265,26,15632.0,United Kingdom,2011-08-10 10:57:00
562882,292.69,62,14,12384.0,Switzerland,2011-08-10 11:23:00
562883,6.300000000000001,3,1,14056.0,United Kingdom,2011-08-10 11:24:00
562885,65.25,51,3,14024.0,United Kingdom,2011-08-10 11:30:00
562886,120.71000000000001,127,5,17994.0,United Kingdom,2011-08-10 11:41:00
562888,335.15,249,24,14388.0,United Kingdom,2011-08-10 11:58:00
562890,355.45,272,20,14191.0,United Kingdom,2011-08-10 12:11:00
562891,107.1,58,6,13468.0,United Kingdom,2011-08-10 12:18:00
562892,302.25,191,17,16292.0,United Kingdom,2011-08-10 12:24:00
562893,521.4399999999999,307,31,17442.0,United Kingdom,2011-08-10 12:25:00
562894,248.35,197,14,12571.0,France,2011-08-10 12:35:00
562902,115.92999999999999,55,8,13925.0,United Kingdom,2011-08-10 12:41:00
562907,319.97,162,17,14116.0,United Kingdom,2011-08-10 12:44:00
562908,457.25,245,11,16839.0,United Kingdom,2011-08-10 12:48:00
562912,205.32,149,12,15311.0,United Kingdom,2011-08-10 13:15:00
562913,241.92000000000002,220,18,17042.0,United Kingdom,2011-08-10 13:19:00
562914,203.59,83,11,16558.0,United Kingdom,2011-08-10 13:25:00
562917,432.0,600,1,17949.0,United Kingdom,2011-08-10 13:43:00
562918,520.54,290,20,15615.0,United Kingdom,2011-08-10 13:51:00
562919,15.0,12,1,15615.0,United Kingdom,2011-08-10 13:52:00
562920,40.6,22,2,14495.0,United Kingdom,2011-08-10 14:13:00
562922,721.95,521,22,12594.0,Italy,2011-08-10 14:26:00
562923,340.90000000000003,134,7,16996.0,United Kingdom,2011-08-10 14:34:00
562924,98.38,45,5,16750.0,United Kingdom,2011-08-10 14:49:00
562925,625.8,84,5,17389.0,United Kingdom,2011-08-10 14:51:00
562926,350.58000000000004,302,15,17512.0,United Kingdom,2011-08-10 14:55:00
562928,1127.38,1077,87,15494.0,United Kingdom,2011-08-10 15:29:00
562929,126.30000000000001,75,7,17562.0,United Kingdom,2011-08-10 15:37:00
562930,354.68,184,13,14209.0,United Kingdom,2011-08-10 16:01:00
562931,222.48,210,33,14030.0,United Kingdom,2011-08-10 16:19:00
562932,282.96999999999997,321,57,16904.0,United Kingdom,2011-08-10 16:39:00
562935,1253.05,391,21,14156.0,EIRE,2011-08-10 17:11:00
562939,660.76,484,36,15498.0,United Kingdom,2011-08-11 08:37:00
562940,337.5,50,3,15498.0,United Kingdom,2011-08-11 08:38:00
562941,17.4,12,1,15498.0,United Kingdom,2011-08-11 08:39:00
562942,176.85000000000002,23,5,13538.0,United Kingdom,2011-08-11 08:50:00
562944,371.3,189,21,13985.0,United Kingdom,2011-08-11 09:34:00
562946,2500.0,1,1,15581.0,United Kingdom,2011-08-11 09:38:00
562947,403.05,113,5,15987.0,United Kingdom,2011-08-11 09:45:00
562948,101.76,96,1,17857.0,United Kingdom,2011-08-11 09:46:00
562949,759.14,501,43,14346.0,United Kingdom,2011-08-11 09:47:00
562950,285.68,230,18,15608.0,United Kingdom,2011-08-11 09:56:00
562951,252.62,108,15,14462.0,United Kingdom,2011-08-11 09:57:00
562960,438.4,315,27,14911.0,EIRE,2011-08-11 10:22:00
562963,144.15,129,10,13203.0,United Kingdom,2011-08-11 10:29:00
562964,642.36,383,30,13488.0,United Kingdom,2011-08-11 10:29:00
562965,666.8,490,33,18226.0,United Kingdom,2011-08-11 10:45:00
562966,424.08,360,3,16133.0,United Kingdom,2011-08-11 10:53:00
562967,327.12,304,4,16422.0,United Kingdom,2011-08-11 10:54:00
562968,325.32,222,19,14291.0,United Kingdom,2011-08-11 10:55:00
562973,1234.0,872,9,14911.0,EIRE,2011-08-11 11:42:00
562980,1552.6,737,84,17686.0,United Kingdom,2011-08-11 11:44:00
562984,403.05,226,60,17841.0,United Kingdom,2011-08-11 11:45:00
562999,363.33,415,27,15117.0,United Kingdom,2011-08-11 11:51:00
563011,109.97999999999999,46,7,16283.0,United Kingdom,2011-08-11 12:00:00
563012,272.96999999999997,188,49,17284.0,United Kingdom,2011-08-11 12:00:00
563013,197.1,112,12,12993.0,United Kingdom,2011-08-11 12:01:00
563014,383.96,228,5,13408.0,United Kingdom,2011-08-11 12:17:00
563016,710.2,707,49,15358.0,United Kingdom,2011-08-11 12:44:00
563017,489.86,388,32,13198.0,United Kingdom,2011-08-11 12:48:00
563018,250.35999999999999,301,14,13427.0,United Kingdom,2011-08-11 12:53:00
563019,595.72,344,24,17340.0,United Kingdom,2011-08-11 12:58:00
563020,605.14,385,24,12428.0,Finland,2011-08-11 12:58:00
563021,255.74,178,21,18077.0,United Kingdom,2011-08-11 13:25:00
563022,318.65,213,68,17248.0,United Kingdom,2011-08-11 13:34:00
563023,534.34,210,30,14639.0,United Kingdom,2011-08-11 13:39:00
563024,219.76,68,15,14639.0,United Kingdom,2011-08-11 13:41:00
563026,306.82,161,21,15747.0,United Kingdom,2011-08-11 14:04:00
563028,83.25,31,4,17629.0,United Kingdom,2011-08-11 14:16:00
563029,899.36,488,11,18093.0,United Kingdom,2011-08-11 14:34:00
563030,185.61,99,10,14834.0,United Kingdom,2011-08-11 14:36:00
563031,137.5,81,35,13263.0,United Kingdom,2011-08-11 14:38:00
563032,256.88,264,18,16076.0,United Kingdom,2011-08-11 14:39:00
563033,140.84,114,12,16928.0,United Kingdom,2011-08-11 14:48:00
563034,314.86,212,17,17644.0,United Kingdom,2011-08-11 14:53:00
563035,205.22,72,25,17790.0,United Kingdom,2011-08-11 14:54:00
563036,400.6,234,21,14868.0,United Kingdom,2011-08-11 14:55:00
563037,469.25,340,30,12362.0,Belgium,2011-08-11 15:02:00
563038,940.64,846,7,16656.0,United Kingdom,2011-08-11 15:05:00
563060,163.24,297,4,17653.0,United Kingdom,2011-08-11 15:24:00
563061,471.32,424,35,13588.0,United Kingdom,2011-08-11 15:25:00
563062,120.42,70,15,17811.0,United Kingdom,2011-08-11 15:25:00
563070,349.02000000000004,191,27,14099.0,United Kingdom,2011-08-11 15:34:00
563071,332.89,163,20,17633.0,United Kingdom,2011-08-11 15:43:00
563073,319.34,374,24,18235.0,United Kingdom,2011-08-11 15:56:00
563074,9349.72,6098,22,12931.0,United Kingdom,2011-08-11 15:58:00
563075,252.1,158,5,13645.0,United Kingdom,2011-08-11 16:11:00
563076,19150.66,14730,119,14646.0,Netherlands,2011-08-11 16:12:00
563078,480.65000000000003,251,22,15955.0,United Kingdom,2011-08-11 16:30:00
563079,17.700000000000003,6,1,15955.0,United Kingdom,2011-08-11 16:31:00
563080,37.14,10,2,15955.0,United Kingdom,2011-08-11 16:32:00
563089,304.3,128,16,15469.0,United Kingdom,2011-08-11 16:54:00
563090,389.36,323,19,16186.0,United Kingdom,2011-08-11 17:00:00
563091,292.87,137,19,12994.0,United Kingdom,2011-08-11 17:02:00
563092,15.0,4,1,13307.0,United Kingdom,2011-08-11 17:14:00
563094,668.56,536,40,14525.0,United Kingdom,2011-08-11 17:35:00
563095,305.34000000000003,190,17,13158.0,United Kingdom,2011-08-12 09:04:00
563096,324.72,184,22,15544.0,United Kingdom,2011-08-12 09:10:00
563097,316.99,190,14,17642.0,United Kingdom,2011-08-12 09:11:00
563098,1396.66,554,41,14911.0,EIRE,2011-08-12 09:14:00
563099,150.6,28,3,15689.0,United Kingdom,2011-08-12 09:37:00
563100,1268.74,568,62,12381.0,Norway,2011-08-12 09:57:00
563103,159.20000000000002,74,9,13873.0,United Kingdom,2011-08-12 10:08:00
563104,366.11,180,20,13888.0,United Kingdom,2011-08-12 10:13:00
563110,509.08,407,25,14849.0,United Kingdom,2011-08-12 11:07:00
563111,384.6,250,19,15249.0,United Kingdom,2011-08-12 11:08:00
563112,304.63,284,20,14849.0,United Kingdom,2011-08-12 11:09:00
563137,153.85,55,24,14534.0,United Kingdom,2011-08-12 11:22:00
563147,81.0,84,3,13695.0,United Kingdom,2011-08-12 11:29:00
563149,101.76,96,1,13695.0,United Kingdom,2011-08-12 11:41:00
563150,306.33,281,11,15192.0,United Kingdom,2011-08-12 11:41:00
563155,138.68,121,14,13069.0,United Kingdom,2011-08-12 11:48:00
563161,211.88,248,18,14790.0,United Kingdom,2011-08-12 12:15:00
563162,339.26,286,11,16013.0,United Kingdom,2011-08-12 12:15:00
563163,1069.2,412,4,16013.0,United Kingdom,2011-08-12 12:16:00
563164,505.8,204,2,16013.0,United Kingdom,2011-08-12 12:18:00
563165,825.6,992,7,14646.0,Netherlands,2011-08-12 12:36:00
563166,1181.44,872,13,18092.0,United Kingdom,2011-08-12 12:37:00
563167,287.15,335,23,14696.0,United Kingdom,2011-08-12 12:37:00
563168,210.05,195,13,16045.0,United Kingdom,2011-08-12 12:41:00
563169,768.97,491,35,14911.0,EIRE,2011-08-12 12:42:00
563170,243.20999999999998,195,14,18237.0,United Kingdom,2011-08-12 12:44:00
563171,308.31,252,15,16317.0,United Kingdom,2011-08-12 12:46:00
563172,209.62,175,12,12399.0,Belgium,2011-08-12 13:15:00
563173,528.0,320,1,17381.0,United Kingdom,2011-08-12 13:27:00
563174,337.0,184,23,16746.0,United Kingdom,2011-08-12 13:40:00
563175,339.3,138,8,14855.0,United Kingdom,2011-08-12 14:02:00
563176,96.86,63,10,17293.0,United Kingdom,2011-08-12 14:02:00
563177,65.0,1,1,17293.0,United Kingdom,2011-08-12 14:03:00
563178,208.39000000000001,129,16,16011.0,United Kingdom,2011-08-12 14:12:00
563179,608.76,374,10,12431.0,Australia,2011-08-12 14:19:00
563180,212.64000000000001,176,11,16209.0,United Kingdom,2011-08-12 14:25:00
563181,161.4,62,9,16612.0,United Kingdom,2011-08-12 14:32:00
563182,138.32,80,7,17122.0,United Kingdom,2011-08-12 14:33:00
563183,860.98,454,23,14110.0,United Kingdom,2011-08-12 14:47:00
563184,153.64,66,24,17516.0,United Kingdom,2011-08-12 14:50:00
563188,303.22,118,8,15606.0,United Kingdom,2011-08-12 15:00:00
563189,412.88,180,25,12682.0,France,2011-08-12 15:22:00
563191,326.75,247,16,16678.0,United Kingdom,2011-08-12 16:07:00
563192,311.2,112,4,16745.0,United Kingdom,2011-08-12 16:10:00
563194,320.3,65,25,17858.0,United Kingdom,2011-08-12 16:36:00
563196,156.75,77,8,14406.0,United Kingdom,2011-08-12 16:54:00
563198,536.54,340,7,15270.0,United Kingdom,2011-08-14 10:38:00
563199,151.0,20,9,16326.0,United Kingdom,2011-08-14 10:38:00
563200,148.32,53,41,13838.0,United Kingdom,2011-08-14 10:49:00
563201,93.16,33,23,13838.0,United Kingdom,2011-08-14 10:52:00
563202,46.65,3,2,12722.0,France,2011-08-14 11:16:00
563203,348.0,100,6,16525.0,United Kingdom,2011-08-14 11:31:00
563204,164.95000000000002,61,5,17048.0,United Kingdom,2011-08-14 11:49:00
563205,338.06,261,37,14040.0,United Kingdom,2011-08-14 12:03:00
563206,155.93,62,15,17613.0,United Kingdom,2011-08-14 12:08:00
563208,39.84,24,2,14040.0,United Kingdom,2011-08-14 12:12:00
563209,444.44,252,48,13527.0,United Kingdom,2011-08-14 12:23:00
563210,245.67000000000002,83,22,16466.0,United Kingdom,2011-08-14 12:27:00
563211,330.28,176,21,17049.0,United Kingdom,2011-08-14 12:33:00
563212,169.8,77,11,17800.0,United Kingdom,2011-08-14 12:41:00
563213,273.02,207,43,16115.0,United Kingdom,2011-08-14 12:55:00
563214,406.53000000000003,197,66,16370.0,United Kingdom,2011-08-14 12:56:00
563215,193.75,131,10,15683.0,United Kingdom,2011-08-14 12:56:00
563216,278.46,134,60,17841.0,United Kingdom,2011-08-14 13:14:00
563217,188.4,166,13,13515.0,United Kingdom,2011-08-14 13:21:00
563227,640.14,606,13,14301.0,United Kingdom,2011-08-14 15:33:00
563228,53.05,6,6,17988.0,United Kingdom,2011-08-14 15:34:00
563229,11.639999999999999,2,2,17988.0,United Kingdom,2011-08-14 15:35:00
563230,334.85,162,43,15376.0,United Kingdom,2011-08-14 15:39:00
563231,123.14,23,14,14658.0,United Kingdom,2011-08-14 15:42:00
563233,2.95,1,1,17988.0,United Kingdom,2011-08-14 15:56:00
563234,213.85,343,19,13621.0,United Kingdom,2011-08-15 08:26:00
563235,47.400000000000006,60,1,15939.0,United Kingdom,2011-08-15 09:18:00
563236,11.9,2,1,17252.0,United Kingdom,2011-08-15 09:45:00
563237,273.72,362,20,14321.0,United Kingdom,2011-08-15 09:57:00
563238,630.42,342,14,15093.0,United Kingdom,2011-08-15 09:59:00
563239,68.08,51,19,15048.0,United Kingdom,2011-08-15 10:02:00
563241,1221.4,1026,41,12758.0,Portugal,2011-08-15 10:22:00
563242,498.48,122,13,17173.0,United Kingdom,2011-08-15 10:28:00
563243,57.0,20,2,18241.0,United Kingdom,2011-08-15 10:29:00
563245,411.7,224,25,16272.0,United Kingdom,2011-08-15 10:53:00
563246,695.26,414,33,13089.0,United Kingdom,2011-08-15 10:57:00
563247,256.08,360,5,13089.0,United Kingdom,2011-08-15 10:59:00
563248,190.15,101,31,14702.0,United Kingdom,2011-08-15 11:30:00
563250,68.10000000000001,22,3,15624.0,United Kingdom,2011-08-15 11:38:00
563251,182.65,63,4,12919.0,United Kingdom,2011-08-15 11:39:00
563252,300.63,105,16,17655.0,United Kingdom,2011-08-15 11:59:00
563253,623.7,391,26,15218.0,United Kingdom,2011-08-15 12:04:00
563254,81.6,96,1,15218.0,United Kingdom,2011-08-15 12:06:00
563255,106.34,24,11,14527.0,United Kingdom,2011-08-15 12:07:00
563256,519.98,262,32,18143.0,United Kingdom,2011-08-15 12:07:00
563257,347.15999999999997,216,23,13799.0,United Kingdom,2011-08-15 12:07:00
563259,508.46000000000004,84,7,17958.0,United Kingdom,2011-08-15 12:19:00
563260,50.28,84,5,16668.0,United Kingdom,2011-08-15 12:22:00
563261,91.32000000000001,84,2,16836.0,United Kingdom,2011-08-15 12:38:00
563262,626.0600000000001,455,30,15311.0,United Kingdom,2011-08-15 12:44:00
563264,247.35,101,13,13720.0,United Kingdom,2011-08-15 12:46:00
563268,172.44,140,12,13940.0,United Kingdom,2011-08-15 12:47:00
563288,1161.07,607,37,12656.0,France,2011-08-15 12:53:00
563300,238.0,88,7,16774.0,United Kingdom,2011-08-15 12:57:00
563328,112.33,62,37,14606.0,United Kingdom,2011-08-15 13:07:00
563333,111.56,27,14,15996.0,United Kingdom,2011-08-15 13:09:00
563345,378.12,462,11,12619.0,Germany,2011-08-15 13:22:00
563346,141.72,120,6,14282.0,United Kingdom,2011-08-15 13:37:00
563347,234.17000000000002,125,14,16961.0,United Kingdom,2011-08-15 13:46:00
563348,434.74,186,17,13078.0,United Kingdom,2011-08-15 13:48:00
563349,210.85,71,32,14623.0,United Kingdom,2011-08-15 13:51:00
563350,360.09,239,45,14498.0,United Kingdom,2011-08-15 14:10:00
563351,1706.88,629,43,16902.0,United Kingdom,2011-08-15 14:17:00
563352,450.05,160,29,15706.0,United Kingdom,2011-08-15 14:32:00
563353,905.5,303,45,15480.0,Malta,2011-08-15 14:32:00
563354,141.78,87,35,15271.0,United Kingdom,2011-08-15 14:35:00
563355,467.42,580,31,14156.0,EIRE,2011-08-15 14:39:00
563356,310.87,87,7,16210.0,United Kingdom,2011-08-15 14:44:00
563357,50.0,40,2,13277.0,United Kingdom,2011-08-15 14:50:00
563358,231.75,65,15,17858.0,United Kingdom,2011-08-15 14:51:00
563360,670.88,165,37,15023.0,United Kingdom,2011-08-15 15:06:00
563361,233.54,262,16,15315.0,United Kingdom,2011-08-15 15:17:00
563362,191.14,262,15,15114.0,United Kingdom,2011-08-15 16:13:00
563364,234.75,139,13,14466.0,United Kingdom,2011-08-16 08:39:00
563365,17.0,2,1,15373.0,United Kingdom,2011-08-16 08:50:00
563366,149.60000000000002,42,7,15373.0,United Kingdom,2011-08-16 08:52:00
563367,303.83,117,14,16133.0,United Kingdom,2011-08-16 08:58:00
563368,153.2,84,9,13995.0,United Kingdom,2011-08-16 09:00:00
563369,306.86,350,20,13394.0,United Kingdom,2011-08-16 09:25:00
563370,323.44,122,18,16153.0,United Kingdom,2011-08-16 09:34:00
563371,300.1,194,10,14006.0,United Kingdom,2011-08-16 09:39:00
563372,48.0,48,4,15653.0,United Kingdom,2011-08-16 09:50:00
563373,115.30000000000001,22,5,12569.0,Germany,2011-08-16 10:02:00
563374,354.36,248,8,13953.0,United Kingdom,2011-08-16 10:03:00
563376,335.2,348,54,15752.0,United Kingdom,2011-08-16 10:36:00
563377,494.17,337,39,15002.0,United Kingdom,2011-08-16 10:44:00
563381,142.68,91,9,15768.0,United Kingdom,2011-08-16 10:48:00
563382,169.85,145,12,18221.0,United Kingdom,2011-08-16 10:50:00
563383,15.0,1,1,14407.0,United Kingdom,2011-08-16 10:52:00
563384,168.15,69,17,17315.0,United Kingdom,2011-08-16 10:52:00
563404,3209.15,1607,94,16303.0,United Kingdom,2011-08-16 11:04:00
563411,201.6,480,1,16927.0,United Kingdom,2011-08-16 11:10:00
563425,566.76,343,16,15140.0,United Kingdom,2011-08-16 11:37:00
563426,33.9,22,2,15140.0,United Kingdom,2011-08-16 11:38:00
563427,193.47,188,36,16470.0,United Kingdom,2011-08-16 11:40:00
563428,457.31,377,34,13159.0,United Kingdom,2011-08-16 11:44:00
563429,334.34000000000003,222,19,13999.0,United Kingdom,2011-08-16 11:48:00
563430,844.73,363,25,14918.0,United Kingdom,2011-08-16 11:50:00
563431,110.38000000000001,53,9,16266.0,United Kingdom,2011-08-16 12:00:00
563432,369.33,263,50,16713.0,United Kingdom,2011-08-16 12:12:00
563434,520.93,330,25,14057.0,United Kingdom,2011-08-16 12:21:00
563435,596.98,450,18,16131.0,United Kingdom,2011-08-16 12:29:00
563436,17.0,2,1,16131.0,United Kingdom,2011-08-16 12:32:00
563437,257.6,378,14,14232.0,United Kingdom,2011-08-16 12:52:00
563438,166.32,168,6,13743.0,United Kingdom,2011-08-16 12:59:00
563440,127.0,526,18,13189.0,United Kingdom,2011-08-16 13:12:00
563441,150.15,53,16,13140.0,United Kingdom,2011-08-16 13:13:00
563442,338.95,215,24,17637.0,United Kingdom,2011-08-16 13:25:00
563443,185.9,72,10,12641.0,Sweden,2011-08-16 13:26:00
563444,687.08,243,85,16033.0,United Kingdom,2011-08-16 13:50:00
563448,337.24,276,27,15220.0,United Kingdom,2011-08-16 14:28:00
563450,741.4000000000001,319,17,16523.0,United Kingdom,2011-08-16 14:33:00
563451,104.7,42,5,18241.0,United Kingdom,2011-08-16 14:34:00
563454,194.55,77,8,13305.0,United Kingdom,2011-08-16 14:41:00
563465,134.4,48,4,16168.0,United Kingdom,2011-08-16 14:55:00
563468,65.2,16,2,16168.0,United Kingdom,2011-08-16 14:55:00
563476,429.12,248,16,17682.0,United Kingdom,2011-08-16 15:22:00
563477,170.39,75,40,17097.0,Spain,2011-08-16 15:39:00
563482,29.85,7,6,17097.0,Spain,2011-08-16 15:54:00
563498,310.98,152,19,17719.0,United Kingdom,2011-08-16 16:17:00
563499,115.5,70,7,13470.0,United Kingdom,2011-08-16 17:06:00
563500,423.84000000000003,416,32,15856.0,United Kingdom,2011-08-16 17:25:00
563501,20.3,14,3,15856.0,United Kingdom,2011-08-16 17:27:00
563502,580.08,400,29,12722.0,France,2011-08-17 08:50:00
563503,135.51,449,11,16488.0,United Kingdom,2011-08-17 09:05:00
563504,454.72,196,12,16218.0,United Kingdom,2011-08-17 09:16:00
563505,687.16,422,29,17865.0,United Kingdom,2011-08-17 09:45:00
563506,124.92999999999999,51,7,17398.0,United Kingdom,2011-08-17 09:48:00
563507,125.03999999999999,216,9,14414.0,United Kingdom,2011-08-17 10:08:00
563508,308.08,116,13,16133.0,United Kingdom,2011-08-17 10:27:00
563509,224.13,183,14,16092.0,United Kingdom,2011-08-17 10:46:00
563510,760.8000000000001,213,15,15734.0,United Kingdom,2011-08-17 10:50:00
563518,231.76,158,11,12421.0,Spain,2011-08-17 10:56:00
563522,544.81,201,27,17975.0,United Kingdom,2011-08-17 10:59:00
563532,3256.88,2504,33,17511.0,United Kingdom,2011-08-17 11:04:00
563533,182.97,179,54,16241.0,United Kingdom,2011-08-17 11:14:00
